Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A10060_001,SE_A10060_002,SE_A10060_003
"25017339100","14000US25017339100","Census Tract 3391","Census Tract 3391, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001578",,,,,"25","017",,,,"339100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2910,2103,807
"25017339200","14000US25017339200","Census Tract 3392","Census Tract 3392, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001579",,,,,"25","017",,,,"339200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090,1795,295
"25017339300","14000US25017339300","Census Tract 3393","Census Tract 3393, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001580",,,,,"25","017",,,,"339300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083,560,523
"25017339400","14000US25017339400","Census Tract 3394","Census Tract 3394, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001581",,,,,"25","017",,,,"339400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517,592,925
"25017339500","14000US25017339500","Census Tract 3395","Census Tract 3395, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001582",,,,,"25","017",,,,"339500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541,788,753
"25017339600","14000US25017339600","Census Tract 3396","Census Tract 3396, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001583",,,,,"25","017",,,,"339600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117,805,1312
"25017339700","14000US25017339700","Census Tract 3397","Census Tract 3397, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001584",,,,,"25","017",,,,"339700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504,650,854
"25017339801","14000US25017339801","Census Tract 3398.01","Census Tract 3398.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001585",,,,,"25","017",,,,"339801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448,779,1669
"25017339802","14000US25017339802","Census Tract 3398.02","Census Tract 3398.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001586",,,,,"25","017",,,,"339802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306,1038,1268
"25017339900","14000US25017339900","Census Tract 3399","Census Tract 3399, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001587",,,,,"25","017",,,,"339900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,1082,878
"25017340000","14000US25017340000","Census Tract 3400","Census Tract 3400, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001588",,,,,"25","017",,,,"340000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048,537,511
"25017340100","14000US25017340100","Census Tract 3401","Census Tract 3401, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001589",,,,,"25","017",,,,"340100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2393,2143,250
"25017341101","14000US25017341101","Census Tract 3411.01","Census Tract 3411.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001590",,,,,"25","017",,,,"341101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319,836,483
"25017341102","14000US25017341102","Census Tract 3411.02","Census Tract 3411.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001591",,,,,"25","017",,,,"341102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119,800,1319
"25017341200","14000US25017341200","Census Tract 3412","Census Tract 3412, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001592",,,,,"25","017",,,,"341200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408,1145,1263
"25017341300","14000US25017341300","Census Tract 3413","Census Tract 3413, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001593",,,,,"25","017",,,,"341300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2604,324,2280
"25017341400","14000US25017341400","Census Tract 3414","Census Tract 3414, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001594",,,,,"25","017",,,,"341400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2059,686,1373
"25017341500","14000US25017341500","Census Tract 3415","Census Tract 3415, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001595",,,,,"25","017",,,,"341500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627,706,921
"25017341600","14000US25017341600","Census Tract 3416","Census Tract 3416, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001596",,,,,"25","017",,,,"341600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480,1375,1105
"25017341700","14000US25017341700","Census Tract 3417","Census Tract 3417, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001597",,,,,"25","017",,,,"341700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977,1202,775
"25017341800","14000US25017341800","Census Tract 3418","Census Tract 3418, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001598",,,,,"25","017",,,,"341800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479,858,1621
"25017341901","14000US25017341901","Census Tract 3419.01","Census Tract 3419.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001599",,,,,"25","017",,,,"341901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484,288,196
"25017341902","14000US25017341902","Census Tract 3419.02","Census Tract 3419.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001600",,,,,"25","017",,,,"341902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3469,1216,2253
"25017342101","14000US25017342101","Census Tract 3421.01","Census Tract 3421.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001601",,,,,"25","017",,,,"342101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639,673,966
"25017342102","14000US25017342102","Census Tract 3421.02","Census Tract 3421.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001602",,,,,"25","017",,,,"342102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570,677,893
"25017342201","14000US25017342201","Census Tract 3422.01","Census Tract 3422.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001603",,,,,"25","017",,,,"342201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911,627,1284
"25017342202","14000US25017342202","Census Tract 3422.02","Census Tract 3422.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001604",,,,,"25","017",,,,"342202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361,789,572
"25017342300","14000US25017342300","Census Tract 3423","Census Tract 3423, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001605",,,,,"25","017",,,,"342300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470,1047,1423
"25017342400","14000US25017342400","Census Tract 3424","Census Tract 3424, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001606",,,,,"25","017",,,,"342400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2643,853,1790
"25017342500","14000US25017342500","Census Tract 3425","Census Tract 3425, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001607",,,,,"25","017",,,,"342500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2820,950,1870
"25017342600","14000US25017342600","Census Tract 3426","Census Tract 3426, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001608",,,,,"25","017",,,,"342600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607,563,1044
"25017350103","14000US25017350103","Census Tract 3501.03","Census Tract 3501.03, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001609",,,,,"25","017",,,,"350103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025,218,807
"25017350104","14000US25017350104","Census Tract 3501.04","Census Tract 3501.04, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001610",,,,,"25","017",,,,"350104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2934,978,1956
"25017350200","14000US25017350200","Census Tract 3502","Census Tract 3502, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001611",,,,,"25","017",,,,"350200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2643,1225,1418
"25017350300","14000US25017350300","Census Tract 3503","Census Tract 3503, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001612",,,,,"25","017",,,,"350300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218,462,756
"25017350400","14000US25017350400","Census Tract 3504","Census Tract 3504, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001613",,,,,"25","017",,,,"350400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460,865,1595
"25017350500","14000US25017350500","Census Tract 3505","Census Tract 3505, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001614",,,,,"25","017",,,,"350500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702,286,416
"25017350600","14000US25017350600","Census Tract 3506","Census Tract 3506, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001615",,,,,"25","017",,,,"350600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977,425,552
"25017350700","14000US25017350700","Census Tract 3507","Census Tract 3507, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001616",,,,,"25","017",,,,"350700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2873,805,2068
"25017350800","14000US25017350800","Census Tract 3508","Census Tract 3508, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001617",,,,,"25","017",,,,"350800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896,469,427
"25017350900","14000US25017350900","Census Tract 3509","Census Tract 3509, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001618",,,,,"25","017",,,,"350900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586,528,1058
"25017351000","14000US25017351000","Census Tract 3510","Census Tract 3510, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001619",,,,,"25","017",,,,"351000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2910,942,1968
"25017351100","14000US25017351100","Census Tract 3511","Census Tract 3511, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001620",,,,,"25","017",,,,"351100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484,917,1567
"25017351203","14000US25017351203","Census Tract 3512.03","Census Tract 3512.03, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001621",,,,,"25","017",,,,"351203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943,584,1359
"25017351204","14000US25017351204","Census Tract 3512.04","Census Tract 3512.04, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001622",,,,,"25","017",,,,"351204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952,540,1412
"25017351300","14000US25017351300","Census Tract 3513","Census Tract 3513, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001623",,,,,"25","017",,,,"351300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894,369,1525
"25017351403","14000US25017351403","Census Tract 3514.03","Census Tract 3514.03, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001624",,,,,"25","017",,,,"351403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660,593,1067
"25017351404","14000US25017351404","Census Tract 3514.04","Census Tract 3514.04, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001625",,,,,"25","017",,,,"351404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521,520,1001
"25017351500","14000US25017351500","Census Tract 3515","Census Tract 3515, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001626",,,,,"25","017",,,,"351500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124,310,814
"25017352101","14000US25017352101","Census Tract 3521.01","Census Tract 3521.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001627",,,,,"25","017",,,,"352101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630,515,1115
"25017352102","14000US25017352102","Census Tract 3521.02","Census Tract 3521.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001628",,,,,"25","017",,,,"352102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299,703,596
"25017352200","14000US25017352200","Census Tract 3522","Census Tract 3522, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001629",,,,,"25","017",,,,"352200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044,275,769
"25017352300","14000US25017352300","Census Tract 3523","Census Tract 3523, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001630",,,,,"25","017",,,,"352300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2248,353,1895
"25017352400","14000US25017352400","Census Tract 3524","Census Tract 3524, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001631",,,,,"25","017",,,,"352400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,193,557
"25017352500","14000US25017352500","Census Tract 3525","Census Tract 3525, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001632",,,,,"25","017",,,,"352500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166,371,795
"25017352600","14000US25017352600","Census Tract 3526","Census Tract 3526, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001633",,,,,"25","017",,,,"352600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136,340,796
"25017352700","14000US25017352700","Census Tract 3527","Census Tract 3527, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001634",,,,,"25","017",,,,"352700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947,254,693
"25017352800","14000US25017352800","Census Tract 3528","Census Tract 3528, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001635",,,,,"25","017",,,,"352800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928,312,616
"25017352900","14000US25017352900","Census Tract 3529","Census Tract 3529, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001636",,,,,"25","017",,,,"352900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298,777,521
"25017353000","14000US25017353000","Census Tract 3530","Census Tract 3530, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001637",,,,,"25","017",,,,"353000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838,497,1341
"25017353101","14000US25017353101","Census Tract 3531.01","Census Tract 3531.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001638",,,,,"25","017",,,,"353101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880,123,757
"25017353102","14000US25017353102","Census Tract 3531.02","Census Tract 3531.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001639",,,,,"25","017",,,,"353102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,0,248
"25017353200","14000US25017353200","Census Tract 3532","Census Tract 3532, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001640",,,,,"25","017",,,,"353200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820,535,1285
"25017353300","14000US25017353300","Census Tract 3533","Census Tract 3533, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001641",,,,,"25","017",,,,"353300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843,987,856
"25017353400","14000US25017353400","Census Tract 3534","Census Tract 3534, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001642",,,,,"25","017",,,,"353400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317,445,872
"25017353500","14000US25017353500","Census Tract 3535","Census Tract 3535, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001643",,,,,"25","017",,,,"353500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308,492,816
"25017353600","14000US25017353600","Census Tract 3536","Census Tract 3536, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001644",,,,,"25","017",,,,"353600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336,473,863
"25017353700","14000US25017353700","Census Tract 3537","Census Tract 3537, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001645",,,,,"25","017",,,,"353700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696,542,1154
"25017353800","14000US25017353800","Census Tract 3538","Census Tract 3538, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001646",,,,,"25","017",,,,"353800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650,743,1907
"25017353900","14000US25017353900","Census Tract 3539","Census Tract 3539, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001647",,,,,"25","017",,,,"353900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298,173,1125
"25017354000","14000US25017354000","Census Tract 3540","Census Tract 3540, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001648",,,,,"25","017",,,,"354000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878,628,1250
"25017354100","14000US25017354100","Census Tract 3541","Census Tract 3541, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001649",,,,,"25","017",,,,"354100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441,591,850
"25017354200","14000US25017354200","Census Tract 3542","Census Tract 3542, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001650",,,,,"25","017",,,,"354200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342,995,347
"25017354300","14000US25017354300","Census Tract 3543","Census Tract 3543, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001651",,,,,"25","017",,,,"354300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586,717,869
"25017354400","14000US25017354400","Census Tract 3544","Census Tract 3544, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001652",,,,,"25","017",,,,"354400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755,473,282
"25017354500","14000US25017354500","Census Tract 3545","Census Tract 3545, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001653",,,,,"25","017",,,,"354500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281,581,700
"25017354600","14000US25017354600","Census Tract 3546","Census Tract 3546, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001654",,,,,"25","017",,,,"354600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2733,951,1782
"25017354700","14000US25017354700","Census Tract 3547","Census Tract 3547, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001655",,,,,"25","017",,,,"354700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182,572,610
"25017354800","14000US25017354800","Census Tract 3548","Census Tract 3548, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001656",,,,,"25","017",,,,"354800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053,493,560
"25017354900","14000US25017354900","Census Tract 3549","Census Tract 3549, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001657",,,,,"25","017",,,,"354900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3426,581,2845
"25017355000","14000US25017355000","Census Tract 3550","Census Tract 3550, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001658",,,,,"25","017",,,,"355000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478,618,860
"25017356100","14000US25017356100","Census Tract 3561","Census Tract 3561, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001659",,,,,"25","017",,,,"356100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327,749,578
"25017356300","14000US25017356300","Census Tract 3563","Census Tract 3563, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001660",,,,,"25","017",,,,"356300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316,1020,1296
"25017356400","14000US25017356400","Census Tract 3564","Census Tract 3564, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001661",,,,,"25","017",,,,"356400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2922,2151,771
"25017356500","14000US25017356500","Census Tract 3565","Census Tract 3565, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001662",,,,,"25","017",,,,"356500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2859,1887,972
"25017356601","14000US25017356601","Census Tract 3566.01","Census Tract 3566.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001663",,,,,"25","017",,,,"356601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985,1213,772
"25017356602","14000US25017356602","Census Tract 3566.02","Census Tract 3566.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001664",,,,,"25","017",,,,"356602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760,1357,403
"25017356701","14000US25017356701","Census Tract 3567.01","Census Tract 3567.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001665",,,,,"25","017",,,,"356701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2898,982,1916
"25017356702","14000US25017356702","Census Tract 3567.02","Census Tract 3567.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001666",,,,,"25","017",,,,"356702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2998,1697,1301
"25017357100","14000US25017357100","Census Tract 3571","Census Tract 3571, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001667",,,,,"25","017",,,,"357100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735,1213,522
"25017357200","14000US25017357200","Census Tract 3572","Census Tract 3572, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001668",,,,,"25","017",,,,"357200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116,930,186
"25017357300","14000US25017357300","Census Tract 3573","Census Tract 3573, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001669",,,,,"25","017",,,,"357300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247,719,528
"25017357400","14000US25017357400","Census Tract 3574","Census Tract 3574, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001670",,,,,"25","017",,,,"357400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889,626,263
"25017357500","14000US25017357500","Census Tract 3575","Census Tract 3575, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001671",,,,,"25","017",,,,"357500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857,499,358
"25017357600","14000US25017357600","Census Tract 3576","Census Tract 3576, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001672",,,,,"25","017",,,,"357600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018,510,508
"25017357700","14000US25017357700","Census Tract 3577","Census Tract 3577, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001673",,,,,"25","017",,,,"357700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657,826,831
"25017357800","14000US25017357800","Census Tract 3578","Census Tract 3578, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001674",,,,,"25","017",,,,"357800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1013,287
"25017358100","14000US25017358100","Census Tract 3581","Census Tract 3581, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001675",,,,,"25","017",,,,"358100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837,1675,162
"25017358300","14000US25017358300","Census Tract 3583","Census Tract 3583, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001676",,,,,"25","017",,,,"358300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2255,1433,822
"25017358400","14000US25017358400","Census Tract 3584","Census Tract 3584, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001677",,,,,"25","017",,,,"358400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895,1549,346
"25017358500","14000US25017358500","Census Tract 3585","Census Tract 3585, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001678",,,,,"25","017",,,,"358500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844,1600,244
"25017358600","14000US25017358600","Census Tract 3586","Census Tract 3586, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001679",,,,,"25","017",,,,"358600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2139,1738,401
"25017358700","14000US25017358700","Census Tract 3587","Census Tract 3587, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001680",,,,,"25","017",,,,"358700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841,1653,188
"25017359100","14000US25017359100","Census Tract 3591","Census Tract 3591, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001681",,,,,"25","017",,,,"359100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2530,1660,870
"25017359300","14000US25017359300","Census Tract 3593","Census Tract 3593, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001682",,,,,"25","017",,,,"359300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2782,2266,516
"25017360100","14000US25017360100","Census Tract 3601","Census Tract 3601, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001683",,,,,"25","017",,,,"360100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554,0,554
"25017360200","14000US25017360200","Census Tract 3602","Census Tract 3602, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001684",,,,,"25","017",,,,"360200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155,1608,547
"25017361100","14000US25017361100","Census Tract 3611","Census Tract 3611, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001685",,,,,"25","017",,,,"361100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2176,1808,368
"25017361200","14000US25017361200","Census Tract 3612","Census Tract 3612, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001686",,,,,"25","017",,,,"361200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327,1364,963
